"--I heard you were round, said Blazes Boylan.",i heard you were round said blazes boylan
"Alas the voice rose, sighing, changed: loud, full, shining, proud.",alas the voice rose sighing changed loud full shining proud
"--_But alas, 'twas idle dreaming_...",but alas twas idle dreaming
"Glorious tone he has still. Cork air softer also their brogue. Silly man! Could have made oceans of money. Singing wrong words. Wore out his wife: now sings. But hard to tell. Only the two themselves. If he doesn't break down. Keep a trot for the avenue. His hands and feet sing too. Drink. Nerves overstrung. Must be abstemious to sing. Jenny Lind soup: stock, sage, raw eggs, half pint of cream. For creamy dreamy.",glorious tone he has still cork air softer also their brogue silly man could have made oceans of money singing wrong words wore out his wife now sings but hard to tell only the two themselves if he doesnt break down keep a trot for the avenue his hands and feet sing too drink nerves overstrung must be abstemious to sing jenny lind soup stock sage raw eggs half pint of cream for creamy dreamy
"Tenderness it welled: slow, swelling, full it throbbed. That's the chat. Ha, give! Take! Throb, a throb, a pulsing proud erect.",tenderness it welled slow swelling full it throbbed thats the chat ha give take throb a throb a pulsing proud erect
Words? Music? No: it's what's behind.,words music no its whats behind
"Bloom looped, unlooped, noded, disnoded.",bloom looped unlooped noded disnoded
"Bloom. Flood of warm jamjam lickitup secretness flowed to flow in music out, in desire, dark to lick flow invading. Tipping her tepping her tapping her topping her. Tup. Pores to dilate dilating. Tup. The joy the feel the warm the. Tup. To pour o'er sluices pouring gushes. Flood, gush, flow, joygush, tupthrob. Now! Language of love.",bloom flood of warm jamjam lickitup secretness flowed to flow in music out in desire dark to lick flow invading tipping her tepping her tapping her topping her tup pores to dilate dilating tup the joy the feel the warm the tup to pour oer sluices pouring gushes flood gush flow joygush tupthrob now language of love
--... _ray of hope is_..., ray of hope is
Beaming. Lydia for Lidwell squeak scarcely hear so ladylike the muse unsqueaked a ray of hopk.,beaming lydia for lidwell squeak scarcely hear so ladylike the muse unsqueaked a ray of hopk
_Martha_ it is. Coincidence. Just going to write. Lionel's song. Lovely name you have. Can't write. Accept my little pres. Play on her heartstrings pursestrings too. She's a. I called you naughty boy. Still the name: Martha. How strange! Today.,martha it is coincidence just going to write lionels song lovely name you have cant write accept my little pres play on her heartstrings pursestrings too shes a i called you naughty boy still the name martha how strange today
"The voice of Lionel returned, weaker but unwearied. It sang again to Richie Poldy Lydia Lidwell also sang to Pat open mouth ear waiting to wait. How first he saw that form endearing, how sorrow seemed to part, how look, form, word charmed him Gould Lidwell, won Pat Bloom's heart.",the voice of lionel returned weaker but unwearied it sang again to richie poldy lydia lidwell also sang to pat open mouth ear waiting to wait how first he saw that form endearing how sorrow seemed to part how look form word charmed him gould lidwell won pat blooms heart
"Wish I could see his face, though. Explain better. Why the barber in Drago's always looked my face when I spoke his face in the glass. Still hear it better here than in the bar though farther.",wish i could see his face though explain better why the barber in dragos always looked my face when i spoke his face in the glass still hear it better here than in the bar though farther
--_Each graceful look_...,each graceful look
"First night when first I saw her at Mat Dillon's in Terenure. Yellow, black lace she wore. Musical chairs. We two the last. Fate. After her. Fate.",first night when first i saw her at mat dillons in terenure yellow black lace she wore musical chairs we two the last fate after her fate
Round and round slow. Quick round. We two. All looked. Halt. Down she sat. All ousted looked. Lips laughing. Yellow knees.,round and round slow quick round we two all looked halt down she sat all ousted looked lips laughing yellow knees
--_Charmed my eye_...,charmed my eye
"Singing. _Waiting_ she sang. I turned her music. Full voice of perfume of what perfume does your lilactrees. Bosom I saw, both full, throat warbling. First I saw. She thanked me. Why did she me? Fate. Spanishy eyes. Under a peartree alone patio this hour in old Madrid one side in shadow Dolores shedolores. At me. Luring. Ah, alluring.",singing waiting she sang i turned her music full voice of perfume of what perfume does your lilactrees bosom i saw both full throat warbling first i saw she thanked me why did she me fate spanishy eyes under a peartree alone patio this hour in old madrid one side in shadow dolores shedolores at me luring ah alluring
"--_Martha! Ah, Martha!_",martha ah martha
"Quitting all languor Lionel cried in grief, in cry of passion dominant to love to return with deepening yet with rising chords of harmony. In cry of lionel loneliness that she should know, must martha feel. For only her he waited. Where? Here there try there here all try where. Somewhere.",quitting all languor lionel cried in grief in cry of passion dominant to love to return with deepening yet with rising chords of harmony in cry of lionel loneliness that she should know must martha feel for only her he waited where here there try there here all try where somewhere
"     --_Co-ome, thou lost one!      Co-ome, thou dear one!_", coome thou lost one coome thou dear one
"Alone. One love. One hope. One comfort me. Martha, chestnote, return!",alone one love one hope one comfort me martha chestnote return
_--Come!_,come
"It soared, a bird, it held its flight, a swift pure cry, soar silver orb it leaped serene, speeding, sustained, to come, don't spin it out too long long breath he breath long life, soaring high, high resplendent, aflame, crowned, high in the effulgence symbolistic, high, of the etherial bosom, high, of the high vast irradiation everywhere all soaring all around about the all, the endlessnessnessness...",it soared a bird it held its flight a swift pure cry soar silver orb it leaped serene speeding sustained to come dont spin it out too long long breath he breath long life soaring high high resplendent aflame crowned high in the effulgence symbolistic high of the etherial bosom high of the high vast irradiation everywhere all soaring all around about the all the endlessnessnessness
--_To me!_,to me
Siopold!,siopold
Consumed.,consumed
"Come. Well sung. All clapped. She ought to. Come. To me, to him, to her, you too, me, us.",come well sung all clapped she ought to come to me to him to her you too me us
"--Bravo! Clapclap. Good man, Simon. Clappyclapclap. Encore! Clapclipclap clap. Sound as a bell. Bravo, Simon! Clapclopclap. Encore, enclap, said, cried, clapped all, Ben Dollard, Lydia Douce, George Lidwell, Pat, Mina Kennedy, two gentlemen with two tankards, Cowley, first gent with tank and bronze miss Douce and gold MJiss Mina.",bravo clapclap good man simon clappyclapclap encore clapclipclap clap sound as a bell bravo simon clapclopclap encore enclap said cried clapped all ben dollard lydia douce george lidwell pat mina kennedy two gentlemen with two tankards cowley first gent with tank and bronze miss douce and gold mjiss mina
"Blazes Boylan's smart tan shoes creaked on the barfloor, said before. Jingle by monuments of sir John Gray, Horatio onehandled Nelson, reverend father Theobald Mathew, jaunted, as said before just now. Atrot, in heat, heatseated. _Cloche. Sonnez la. Cloche. Sonnez la._ Slower the mare went up the hill by the Rotunda, Rutland square. Too slow for Boylan, blazes Boylan, impatience Boylan, joggled the mare.",blazes boylans smart tan shoes creaked on the barfloor said before jingle by monuments of sir john gray horatio onehandled nelson reverend father theobald mathew jaunted as said before just now atrot in heat heatseated cloche sonnez la cloche sonnez la slower the mare went up the hill by the rotunda rutland square too slow for boylan blazes boylan impatience boylan joggled the mare
