"--Or his jennyass, Buck Mulligan antiphoned.",or his jennyass buck mulligan antiphoned
"--Gentle Will is being roughly handled, gentle Mr Best said gently.",gentle will is being roughly handled gentle mr best said gently
--Which will? gagged sweetly Buck Mulligan. We are getting mixed.,which will gagged sweetly buck mulligan we are getting mixed
"--The will to live, John Eglinton philosophised, for poor Ann, Will's widow, is the will to die.",the will to live john eglinton philosophised for poor ann wills widow is the will to die
_--Requiescat!_ Stephen prayed.,requiescat stephen prayed
     _What of all the will to do?      It has vanished long ago..._, what of all the will to do it has vanished long ago
"--She lies laid out in stark stiffness in that secondbest bed, the mobled queen, even though you prove that a bed in those days was as rare as a motorcar is now and that its carvings were the wonder of seven parishes. In old age she takes up with gospellers (one stayed with her at New Place and drank a quart of sack the town council paid for but in which bed he slept it skills not to ask) and heard she had a soul. She read or had read to her his chapbooks preferring them to the _Merry Wives_ and, loosing her nightly waters on the jordan, she thought over _Hooks and Eyes for Believers' Breeches_ and _The most Spiritual Snuffbox to Make the Most Devout Souls Sneeze_. Venus has twisted her lips in prayer. Agenbite of inwit: remorse of conscience. It is an age of exhausted whoredom groping for its god.",she lies laid out in stark stiffness in that secondbest bed the mobled queen even though you prove that a bed in those days was as rare as a motorcar is now and that its carvings were the wonder of seven parishes in old age she takes up with gospellers one stayed with her at new place and drank a quart of sack the town council paid for but in which bed he slept it skills not to ask and heard she had a soul she read or had read to her his chapbooks preferring them to the merry wives and loosing her nightly waters on the jordan she thought over hooks and eyes for believers breeches and the most spiritual snuffbox to make the most devout souls sneeze venus has twisted her lips in prayer agenbite of inwit remorse of conscience it is an age of exhausted whoredom groping for its god
"--History shows that to be true, _inquit Eglintonus Chronolologos_. The ages succeed one another. But we have it on high authority that a man's worst enemies shall be those of his own house and family. I feel that Russell is right. What do we care for his wife or father? I should say that only family poets have family lives. Falstaff was not a family man. I feel that the fat knight is his supreme creation.",history shows that to be true inquit eglintonus chronolologos the ages succeed one another but we have it on high authority that a mans worst enemies shall be those of his own house and family i feel that russell is right what do we care for his wife or father i should say that only family poets have family lives falstaff was not a family man i feel that the fat knight is his supreme creation
"Lean, he lay back. Shy, deny thy kindred, the unco guid. Shy, supping with the godless, he sneaks the cup. A sire in Ultonian Antrim bade it him. Visits him here on quarter days. Mr Magee, sir, there's a gentleman to see you. Me? Says he's your father, sir. Give me my Wordsworth. Enter Magee Mor Matthew, a rugged rough rugheaded kern, in strossers with a buttoned codpiece, his nether stocks bemired with clauber of ten forests, a wand of wilding in his hand.",lean he lay back shy deny thy kindred the unco guid shy supping with the godless he sneaks the cup a sire in ultonian antrim bade it him visits him here on quarter days mr magee sir theres a gentleman to see you me says hes your father sir give me my wordsworth enter magee mor matthew a rugged rough rugheaded kern in strossers with a buttoned codpiece his nether stocks bemired with clauber of ten forests a wand of wilding in his hand
Your own? He knows your old fellow. The widower.,your own he knows your old fellow the widower
"Hurrying to her squalid deathlair from gay Paris on the quayside I touched his hand. The voice, new warmth, speaking. Dr Bob Kenny is attending her. The eyes that wish me well. But do not know me.",hurrying to her squalid deathlair from gay paris on the quayside i touched his hand the voice new warmth speaking dr bob kenny is attending her the eyes that wish me well but do not know me
"--A father, Stephen said, battling against hopelessness, is a necessary evil. He wrote the play in the months that followed his father's death. If you hold that he, a greying man with two marriageable daughters, with thirtyfive years of life, _nel mezzo del cammin di nostra vita_, with fifty of experience, is the beardless undergraduate from Wittenberg then you must hold that his seventyyear old mother is the lustful queen. No. The corpse of John Shakespeare does not walk the night. From hour to hour it rots and rots. He rests, disarmed of fatherhood, having devised that mystical estate upon his son. Boccaccio's Calandrino was the first and last man who felt himself with child. Fatherhood, in the sense of conscious begetting, is unknown to man. It is a mystical estate, an apostolic succession, from only begetter to only begotten. On that mystery and not on the madonna which the cunning Italian intellect flung to the mob of Europe the church is founded and founded irremovably because founded, like the world, macro and microcosm, upon the void. Upon incertitude, upon unlikelihood. _Amor matris_, subjective and objective genitive, may be the only true thing in life. Paternity may be a legal fiction. Who is the father of any son that any son should love him or he any son?",a father stephen said battling against hopelessness is a necessary evil he wrote the play in the months that followed his fathers death if you hold that he a greying man with two marriageable daughters with thirtyfive years of life nel mezzo del cammin di nostra vita with fifty of experience is the beardless undergraduate from wittenberg then you must hold that his seventyyear old mother is the lustful queen no the corpse of john shakespeare does not walk the night from hour to hour it rots and rots he rests disarmed of fatherhood having devised that mystical estate upon his son boccaccios calandrino was the first and last man who felt himself with child fatherhood in the sense of conscious begetting is unknown to man it is a mystical estate an apostolic succession from only begetter to only begotten on that mystery and not on the madonna which the cunning italian intellect flung to the mob of europe the church is founded and founded irremovably because founded like the world macro and microcosm upon the void upon incertitude upon unlikelihood amor matris subjective and objective genitive may be the only true thing in life paternity may be a legal fiction who is the father of any son that any son should love him or he any son
What the hell are you driving at?,what the hell are you driving at
I know. Shut up. Blast you. I have reasons.,i know shut up blast you i have reasons
_Amplius. Adhuc. Iterum. Postea._,amplius adhuc iterum postea
Are you condemned to do this?,are you condemned to do this
"--They are sundered by a bodily shame so steadfast that the criminal annals of the world, stained with all other incests and bestialities, hardly record its breach. Sons with mothers, sires with daughters, lesbic sisters, loves that dare not speak their name, nephews with grandmothers, jailbirds with keyholes, queens with prize bulls. The son unborn mars beauty: born, he brings pain, divides affection, increases care. He is a new male: his growth is his father's decline, his youth his father's envy, his friend his father's enemy.",they are sundered by a bodily shame so steadfast that the criminal annals of the world stained with all other incests and bestialities hardly record its breach sons with mothers sires with daughters lesbic sisters loves that dare not speak their name nephews with grandmothers jailbirds with keyholes queens with prize bulls the son unborn mars beauty born he brings pain divides affection increases care he is a new male his growth is his fathers decline his youth his fathers envy his friend his fathers enemy
In rue Monsieur-le-Prince I thought it.,in rue monsieurleprince i thought it
--What links them in nature? An instant of blind rut.,what links them in nature an instant of blind rut
Am I a father? If I were?,am i a father if i were
Shrunken uncertain hand.,shrunken uncertain hand
"--Sabellius, the African, subtlest heresiarch of all the beasts of the field, held that the Father was Himself His Own Son. The bulldog of Aquin, with whom no word shall be impossible, refutes him. Well: if the father who has not a son be not a father can the son who has not a father be a son? When Rutlandbaconsouthamptonshakespeare or another poet of the same name in the comedy of errors wrote _Hamlet_ he was not the father of his own son merely but, being no more a son, he was and felt himself the father of all his race, the father of his own grandfather, the father of his unborn grandson who, by the same token, never was born, for nature, as Mr Magee understands her, abhors perfection.",sabellius the african subtlest heresiarch of all the beasts of the field held that the father was himself his own son the bulldog of aquin with whom no word shall be impossible refutes him well if the father who has not a son be not a father can the son who has not a father be a son when rutlandbaconsouthamptonshakespeare or another poet of the same name in the comedy of errors wrote hamlet he was not the father of his own son merely but being no more a son he was and felt himself the father of all his race the father of his own grandfather the father of his unborn grandson who by the same token never was born for nature as mr magee understands her abhors perfection
"Eglintoneyes, quick with pleasure, looked up shybrightly. Gladly glancing, a merry puritan, through the twisted eglantine.",eglintoneyes quick with pleasure looked up shybrightly gladly glancing a merry puritan through the twisted eglantine
Flatter. Rarely. But flatter.,flatter rarely but flatter
"--Himself his own father, Sonmulligan told himself. Wait. I am big with child. I have an unborn child in my brain. Pallas Athena! A play! The play's the thing! Let me parturiate!",himself his own father sonmulligan told himself wait i am big with child i have an unborn child in my brain pallas athena a play the plays the thing let me parturiate
He clasped his paunchbrow with both birthaiding hands.,he clasped his paunchbrow with both birthaiding hands
"--As for his family, Stephen said, his mother's name lives in the forest of Arden. Her death brought from him the scene with Volumnia in _Coriolanus._ His boyson's death is the deathscene of young Arthur in _King John._ Hamlet, the black prince, is Hamnet Shakespeare. Who the girls in _The Tempest_, in _Pericles,_ in _Winter's Tale_ are we know. Who Cleopatra, fleshpot of Egypt, and Cressid and Venus are we may guess. But there is another member of his family who is recorded.",as for his family stephen said his mothers name lives in the forest of arden her death brought from him the scene with volumnia in coriolanus his boysons death is the deathscene of young arthur in king john hamlet the black prince is hamnet shakespeare who the girls in the tempest in pericles in winters tale are we know who cleopatra fleshpot of egypt and cressid and venus are we may guess but there is another member of his family who is recorded
"--The plot thickens, John Eglinton said.",the plot thickens john eglinton said
"The quaker librarian, quaking, tiptoed in, quake, his mask, quake, with haste, quake, quack.",the quaker librarian quaking tiptoed in quake his mask quake with haste quake quack
Door closed. Cell. Day.,door closed cell day
They list. Three. They.,they list three they
I you he they.,i you he they
"Come, mess.",come mess
"STEPHEN: He had three brothers, Gilbert, Edmund, Richard. Gilbert in his old age told some cavaliers he got a pass for nowt from Maister Gatherer one time mass he did and he seen his brud Maister Wull the playwriter up in Lunnon in a wrastling play wud a man on's back. The playhouse sausage filled Gilbert's soul. He is nowhere: but an Edmund and a Richard are recorded in the works of sweet William.",stephen he had three brothers gilbert edmund richard gilbert in his old age told some cavaliers he got a pass for nowt from maister gatherer one time mass he did and he seen his brud maister wull the playwriter up in lunnon in a wrastling play wud a man ons back the playhouse sausage filled gilberts soul he is nowhere but an edmund and a richard are recorded in the works of sweet william
MAGEEGLINJOHN: Names! What's in a name?,mageeglinjohn names whats in a name
"BEST: That is my name, Richard, don't you know. I hope you are going to say a good word for Richard, don't you know, for my sake. _(Laughter)_",best that is my name richard dont you know i hope you are going to say a good word for richard dont you know for my sake laughter
" BUCKMULLIGAN: (_Piano, diminuendo_)", buckmulligan piano diminuendo
     _Then outspoke medical Dick      To his comrade medical Davy..._, then outspoke medical dick to his comrade medical davy
"STEPHEN: In his trinity of black Wills, the villain shakebags, Iago, Richard Crookback, Edmund in _King Lear_, two bear the wicked uncles' names. Nay, that last play was written or being written while his brother Edmund lay dying in Southwark.",stephen in his trinity of black wills the villain shakebags iago richard crookback edmund in king lear two bear the wicked uncles names nay that last play was written or being written while his brother edmund lay dying in southwark
"BEST: I hope Edmund is going to catch it. I don't want Richard, my name ...",best i hope edmund is going to catch it i dont want richard my name 
_(Laughter)_,laughter
QUAKERLYSTER: (_A tempo_) But he that filches from me my good name...,quakerlyster a tempo but he that filches from me my good name
"STEPHEN: _(Stringendo)_ He has hidden his own name, a fair name, William, in the plays, a super here, a clown there, as a painter of old Italy set his face in a dark corner of his canvas. He has revealed it in the sonnets where there is Will in overplus. Like John o'Gaunt his name is dear to him, as dear as the coat and crest he toadied for, on a bend sable a spear or steeled argent, honorificabilitudinitatibus, dearer than his glory of greatest shakescene in the country. What's in a name? That is what we ask ourselves in childhood when we write the name that we are told is ours. A star, a daystar, a firedrake, rose at his birth. It shone by day in the heavens alone, brighter than Venus in the night, and by night it shone over delta in Cassiopeia, the recumbent constellation which is the signature of his initial among the stars. His eyes watched it, lowlying on the horizon, eastward of the bear, as he walked by the slumberous summer fields at midnight returning from Shottery and from her arms.",stephen stringendo he has hidden his own name a fair name william in the plays a super here a clown there as a painter of old italy set his face in a dark corner of his canvas he has revealed it in the sonnets where there is will in overplus like john ogaunt his name is dear to him as dear as the coat and crest he toadied for on a bend sable a spear or steeled argent honorificabilitudinitatibus dearer than his glory of greatest shakescene in the country whats in a name that is what we ask ourselves in childhood when we write the name that we are told is ours a star a daystar a firedrake rose at his birth it shone by day in the heavens alone brighter than venus in the night and by night it shone over delta in cassiopeia the recumbent constellation which is the signature of his initial among the stars his eyes watched it lowlying on the horizon eastward of the bear as he walked by the slumberous summer fields at midnight returning from shottery and from her arms
Both satisfied. I too.,both satisfied i too
Don't tell them he was nine years old when it was quenched.,dont tell them he was nine years old when it was quenched
And from her arms.,and from her arms
"Wait to be wooed and won. Ay, meacock. Who will woo you?",wait to be wooed and won ay meacock who will woo you
"Read the skies. _Autontimorumenos. Bous Stephanoumenos._ Where's your configuration? Stephen, Stephen, cut the bread even. S. D: _sua donna. Già: di lui. gelindo risolve di non amare_ S. D.",read the skies autontimorumenos bous stephanoumenos wheres your configuration stephen stephen cut the bread even s d sua donna gi di lui gelindo risolve di non amare s d
"--What is that, Mr Dedalus? the quaker librarian asked. Was it a celestial phenomenon?",what is that mr dedalus the quaker librarian asked was it a celestial phenomenon
"--A star by night, Stephen said. A pillar of the cloud by day.",a star by night stephen said a pillar of the cloud by day
What more's to speak?,what mores to speak
"Stephen looked on his hat, his stick, his boots.",stephen looked on his hat his stick his boots
"_Stephanos,_ my crown. My sword. His boots are spoiling the shape of my feet. Buy a pair. Holes in my socks. Handkerchief too.",stephanos my crown my sword his boots are spoiling the shape of my feet buy a pair holes in my socks handkerchief too
"--You make good use of the name, John Eglinton allowed. Your own name is strange enough. I suppose it explains your fantastical humour.",you make good use of the name john eglinton allowed your own name is strange enough i suppose it explains your fantastical humour
"Me, Magee and Mulligan.",me magee and mulligan
"Fabulous artificer. The hawklike man. You flew. Whereto? Newhaven-Dieppe, steerage passenger. Paris and back. Lapwing. Icarus. _Pater, ait._ Seabedabbled, fallen, weltering. Lapwing you are. Lapwing be.",fabulous artificer the hawklike man you flew whereto newhavendieppe steerage passenger paris and back lapwing icarus pater ait seabedabbled fallen weltering lapwing you are lapwing be
Mr Best eagerquietly lifted his book to say:,mr best eagerquietly lifted his book to say
"--That's very interesting because that brother motive, don't you know, we find also in the old Irish myths. Just what you say. The three brothers Shakespeare. In Grimm too, don't you know, the fairytales. The third brother that always marries the sleeping beauty and wins the best prize.",thats very interesting because that brother motive dont you know we find also in the old irish myths just what you say the three brothers shakespeare in grimm too dont you know the fairytales the third brother that always marries the sleeping beauty and wins the best prize
"Best of Best brothers. Good, better, best.",best of best brothers good better best
The quaker librarian springhalted near.,the quaker librarian springhalted near
"--I should like to know, he said, which brother you... I understand you to suggest there was misconduct with one of the brothers... But perhaps I am anticipating?",i should like to know he said which brother you i understand you to suggest there was misconduct with one of the brothers but perhaps i am anticipating
He caught himself in the act: looked at all: refrained.,he caught himself in the act looked at all refrained
An attendant from the doorway called:,an attendant from the doorway called
--Mr Lyster! Father Dineen wants...,mr lyster father dineen wants
"--O, Father Dineen! Directly.",o father dineen directly
Swiftly rectly creaking rectly rectly he was rectly gone.,swiftly rectly creaking rectly rectly he was rectly gone
John Eglinton touched the foil.,john eglinton touched the foil
"--Come, he said. Let us hear what you have to say of Richard and Edmund. You kept them for the last, didn't you?",come he said let us hear what you have to say of richard and edmund you kept them for the last didnt you
"--In asking you to remember those two noble kinsmen nuncle Richie and nuncle Edmund, Stephen answered, I feel I am asking too much perhaps. A brother is as easily forgotten as an umbrella.",in asking you to remember those two noble kinsmen nuncle richie and nuncle edmund stephen answered i feel i am asking too much perhaps a brother is as easily forgotten as an umbrella
Lapwing.,lapwing
"Where is your brother? Apothecaries' hall. My whetstone. Him, then Cranly, Mulligan: now these. Speech, speech. But act. Act speech. They mock to try you. Act. Be acted on.",where is your brother apothecaries hall my whetstone him then cranly mulligan now these speech speech but act act speech they mock to try you act be acted on
Lapwing.,lapwing
"I am tired of my voice, the voice of Esau. My kingdom for a drink.",i am tired of my voice the voice of esau my kingdom for a drink
On.,on
"--You will say those names were already in the chronicles from which he took the stuff of his plays. Why did he take them rather than others? Richard, a whoreson crookback, misbegotten, makes love to a widowed Ann (what's in a name?), woos and wins her, a whoreson merry widow. Richard the conqueror, third brother, came after William the conquered. The other four acts of that play hang limply from that first. Of all his kings Richard is the only king unshielded by Shakespeare's reverence, the angel of the world. Why is the underplot of _King Lear_ in which Edmund figures lifted out of Sidney's _Arcadia_ and spatchcocked on to a Celtic legend older than history?",you will say those names were already in the chronicles from which he took the stuff of his plays why did he take them rather than others richard a whoreson crookback misbegotten makes love to a widowed ann whats in a name woos and wins her a whoreson merry widow richard the conqueror third brother came after william the conquered the other four acts of that play hang limply from that first of all his kings richard is the only king unshielded by shakespeares reverence the angel of the world why is the underplot of king lear in which edmund figures lifted out of sidneys arcadia and spatchcocked on to a celtic legend older than history
"--That was Will's way, John Eglinton defended. We should not now combine a Norse saga with an excerpt from a novel by George Meredith. _Que voulez-vous?_ Moore would say. He puts Bohemia on the seacoast and makes Ulysses quote Aristotle.",that was wills way john eglinton defended we should not now combine a norse saga with an excerpt from a novel by george meredith que voulezvous moore would say he puts bohemia on the seacoast and makes ulysses quote aristotle
"--Why? Stephen answered himself. Because the theme of the false or the usurping or the adulterous brother or all three in one is to Shakespeare, what the poor are not, always with him. The note of banishment, banishment from the heart, banishment from home, sounds uninterruptedly from _The Two Gentlemen of Verona_ onward till Prospero breaks his staff, buries it certain fathoms in the earth and drowns his book. It doubles itself in the middle of his life, reflects itself in another, repeats itself, protasis, epitasis, catastasis, catastrophe. It repeats itself again when he is near the grave, when his married daughter Susan, chip of the old block, is accused of adultery. But it was the original sin that darkened his understanding, weakened his will and left in him a strong inclination to evil. The words are those of my lords bishops of Maynooth. An original sin and, like original sin, committed by another in whose sin he too has sinned. It is between the lines of his last written words, it is petrified on his tombstone under which her four bones are not to be laid. Age has not withered it. Beauty and peace have not done it away. It is in infinite variety everywhere in the world he has created, in _Much Ado about Nothing_, twice in _As you like It_, in _The Tempest_, in _Hamlet,_ in _Measure for Measure_--and in all the other plays which I have not read.",why stephen answered himself because the theme of the false or the usurping or the adulterous brother or all three in one is to shakespeare what the poor are not always with him the note of banishment banishment from the heart banishment from home sounds uninterruptedly from the two gentlemen of verona onward till prospero breaks his staff buries it certain fathoms in the earth and drowns his book it doubles itself in the middle of his life reflects itself in another repeats itself protasis epitasis catastasis catastrophe it repeats itself again when he is near the grave when his married daughter susan chip of the old block is accused of adultery but it was the original sin that darkened his understanding weakened his will and left in him a strong inclination to evil the words are those of my lords bishops of maynooth an original sin and like original sin committed by another in whose sin he too has sinned it is between the lines of his last written words it is petrified on his tombstone under which her four bones are not to be laid age has not withered it beauty and peace have not done it away it is in infinite variety everywhere in the world he has created in much ado about nothing twice in as you like it in the tempest in hamlet in measure for measureand in all the other plays which i have not read
He laughed to free his mind from his mind's bondage.,he laughed to free his mind from his minds bondage
Judge Eglinton summed up.,judge eglinton summed up
"--The truth is midway, he affirmed. He is the ghost and the prince. He is all in all.",the truth is midway he affirmed he is the ghost and the prince he is all in all
"--He is, Stephen said. The boy of act one is the mature man of act five. All in all. In _Cymbeline,_ in _Othello_ he is bawd and cuckold. He acts and is acted on. Lover of an ideal or a perversion, like Jose he kills the real Carmen. His unremitting intellect is the hornmad Iago ceaselessly willing that the moor in him shall suffer.",he is stephen said the boy of act one is the mature man of act five all in all in cymbeline in othello he is bawd and cuckold he acts and is acted on lover of an ideal or a perversion like jose he kills the real carmen his unremitting intellect is the hornmad iago ceaselessly willing that the moor in him shall suffer
--Cuckoo! Cuckoo! Cuck Mulligan clucked lewdly. O word of fear!,cuckoo cuckoo cuck mulligan clucked lewdly o word of fear
"Dark dome received, reverbed.",dark dome received reverbed
--And what a character is Iago! undaunted John Eglinton exclaimed. When all is said Dumas _fils_ (or is it Dumas _père?)_ is right. After God Shakespeare has created most.,and what a character is iago undaunted john eglinton exclaimed when all is said dumas fils or is it dumas pre is right after god shakespeare has created most
"--Man delights him not nor woman neither, Stephen said. He returns after a life of absence to that spot of earth where he was born, where he has always been, man and boy, a silent witness and there, his journey of life ended, he plants his mulberrytree in the earth. Then dies. The motion is ended. Gravediggers bury Hamlet _(père?)_ and Hamlet _fils._ A king and a prince at last in death, with incidental music. And, what though murdered and betrayed, bewept by all frail tender hearts for, Dane or Dubliner, sorrow for the dead is the only husband from whom they refuse to be divorced. If you like the epilogue look long on it: prosperous Prospero, the good man rewarded, Lizzie, grandpa's lump of love, and nuncle Richie, the bad man taken off by poetic justice to the place where the bad niggers go. Strong curtain. He found in the world without as actual what was in his world within as possible. Maeterlinck says: _If Socrates leave his house today he will find the sage seated on his doorstep. If Judas go forth tonight it is to Judas his steps will tend._ Every life is many days, day after day. We walk through ourselves, meeting robbers, ghosts, giants, old men, young men, wives, widows, brothers-in-love, but always meeting ourselves. The playwright who wrote the folio of this world and wrote it badly (He gave us light first and the sun two days later), the lord of things as they are whom the most Roman of catholics call _dio boia_, hangman god, is doubtless all in all in all of us, ostler and butcher, and would be bawd and cuckold too but that in the economy of heaven, foretold by Hamlet, there are no more marriages, glorified man, an androgynous angel, being a wife unto himself.",man delights him not nor woman neither stephen said he returns after a life of absence to that spot of earth where he was born where he has always been man and boy a silent witness and there his journey of life ended he plants his mulberrytree in the earth then dies the motion is ended gravediggers bury hamlet pre and hamlet fils a king and a prince at last in death with incidental music and what though murdered and betrayed bewept by all frail tender hearts for dane or dubliner sorrow for the dead is the only husband from whom they refuse to be divorced if you like the epilogue look long on it prosperous prospero the good man rewarded lizzie grandpas lump of love and nuncle richie the bad man taken off by poetic justice to the place where the bad niggers go strong curtain he found in the world without as actual what was in his world within as possible maeterlinck says if socrates leave his house today he will find the sage seated on his doorstep if judas go forth tonight it is to judas his steps will tend every life is many days day after day we walk through ourselves meeting robbers ghosts giants old men young men wives widows brothersinlove but always meeting ourselves the playwright who wrote the folio of this world and wrote it badly he gave us light first and the sun two days later the lord of things as they are whom the most roman of catholics call dio boia hangman god is doubtless all in all in all of us ostler and butcher and would be bawd and cuckold too but that in the economy of heaven foretold by hamlet there are no more marriages glorified man an androgynous angel being a wife unto himself
_--Eureka!_ Buck Mulligan cried. _Eureka!_,eureka buck mulligan cried eureka
Suddenly happied he jumped up and reached in a stride John Eglinton's desk.,suddenly happied he jumped up and reached in a stride john eglintons desk
--May I? he said. The Lord has spoken to Malachi.,may i he said the lord has spoken to malachi
He began to scribble on a slip of paper.,he began to scribble on a slip of paper
Take some slips from the counter going out.,take some slips from the counter going out
"--Those who are married, Mr Best, douce herald, said, all save one, shall live. The rest shall keep as they are.",those who are married mr best douce herald said all save one shall live the rest shall keep as they are
"He laughed, unmarried, at Eglinton Johannes, of arts a bachelor.",he laughed unmarried at eglinton johannes of arts a bachelor
"Unwed, unfancied, ware of wiles, they fingerponder nightly each his variorum edition of _The Taming of the Shrew._",unwed unfancied ware of wiles they fingerponder nightly each his variorum edition of the taming of the shrew
"--You are a delusion, said roundly John Eglinton to Stephen. You have brought us all this way to show us a French triangle. Do you believe your own theory?",you are a delusion said roundly john eglinton to stephen you have brought us all this way to show us a french triangle do you believe your own theory
"--No, Stephen said promptly.",no stephen said promptly
"--Are you going to write it? Mr Best asked. You ought to make it a dialogue, don't you know, like the Platonic dialogues Wilde wrote.",are you going to write it mr best asked you ought to make it a dialogue dont you know like the platonic dialogues wilde wrote
John Eclecticon doubly smiled.,john eclecticon doubly smiled
"--Well, in that case, he said, I don't see why you should expect payment for it since you don't believe it yourself. Dowden believes there is some mystery in _Hamlet_ but will say no more. Herr Bleibtreu, the man Piper met in Berlin, who is working up that Rutland theory, believes that the secret is hidden in the Stratford monument. He is going to visit the present duke, Piper says, and prove to him that his ancestor wrote the plays. It will come as a surprise to his grace. But he believes his theory.",well in that case he said i dont see why you should expect payment for it since you dont believe it yourself dowden believes there is some mystery in hamlet but will say no more herr bleibtreu the man piper met in berlin who is working up that rutland theory believes that the secret is hidden in the stratford monument he is going to visit the present duke piper says and prove to him that his ancestor wrote the plays it will come as a surprise to his grace but he believes his theory
"I believe, O Lord, help my unbelief. That is, help me to believe or help me to unbelieve? Who helps to believe? _Egomen._ Who to unbelieve? Other chap.",i believe o lord help my unbelief that is help me to believe or help me to unbelieve who helps to believe egomen who to unbelieve other chap
--You are the only contributor to _Dana_ who asks for pieces of silver. Then I don't know about the next number. Fred Ryan wants space for an article on economics.,you are the only contributor to dana who asks for pieces of silver then i dont know about the next number fred ryan wants space for an article on economics
Fraidrine. Two pieces of silver he lent me. Tide you over. Economics.,fraidrine two pieces of silver he lent me tide you over economics
"--For a guinea, Stephen said, you can publish this interview.",for a guinea stephen said you can publish this interview
"Buck Mulligan stood up from his laughing scribbling, laughing: and then gravely said, honeying malice:",buck mulligan stood up from his laughing scribbling laughing and then gravely said honeying malice
"--I called upon the bard Kinch at his summer residence in upper Mecklenburgh street and found him deep in the study of the _Summa contra Gentiles_ in the company of two gonorrheal ladies, Fresh Nelly and Rosalie, the coalquay whore.",i called upon the bard kinch at his summer residence in upper mecklenburgh street and found him deep in the study of the summa contra gentiles in the company of two gonorrheal ladies fresh nelly and rosalie the coalquay whore
He broke away.,he broke away
"--Come, Kinch. Come, wandering Aengus of the birds.",come kinch come wandering aengus of the birds
"Come, Kinch. You have eaten all we left. Ay. I will serve you your orts and offals.",come kinch you have eaten all we left ay i will serve you your orts and offals
Stephen rose.,stephen rose
Life is many days. This will end.,life is many days this will end
"--We shall see you tonight, John Eglinton said. _Notre ami_ Moore says Malachi Mulligan must be there.",we shall see you tonight john eglinton said notre ami moore says malachi mulligan must be there
Buck Mulligan flaunted his slip and panama.,buck mulligan flaunted his slip and panama
"--Monsieur Moore, he said, lecturer on French letters to the youth of Ireland. I'll be there. Come, Kinch, the bards must drink. Can you walk straight?",monsieur moore he said lecturer on french letters to the youth of ireland ill be there come kinch the bards must drink can you walk straight
"Laughing, he...",laughing he
Swill till eleven. Irish nights entertainment.,swill till eleven irish nights entertainment
Lubber...,lubber
Stephen followed a lubber...,stephen followed a lubber
One day in the national library we had a discussion. Shakes. After. His lub back: I followed. I gall his kibe.,one day in the national library we had a discussion shakes after his lub back i followed i gall his kibe
"Stephen, greeting, then all amort, followed a lubber jester, a wellkempt head, newbarbered, out of the vaulted cell into a shattering daylight of no thought.",stephen greeting then all amort followed a lubber jester a wellkempt head newbarbered out of the vaulted cell into a shattering daylight of no thought
What have I learned? Of them? Of me?,what have i learned of them of me
Walk like Haines now.,walk like haines now
The constant readers' room. In the readers' book Cashel Boyle O'Connor Fitzmaurice Tisdall Farrell parafes his polysyllables. Item: was Hamlet mad? The quaker's pate godlily with a priesteen in booktalk.,the constant readers room in the readers book cashel boyle oconnor fitzmaurice tisdall farrell parafes his polysyllables item was hamlet mad the quakers pate godlily with a priesteen in booktalk
"--O please do, sir... I shall be most pleased...",o please do sir i shall be most pleased
"Amused Buck Mulligan mused in pleasant murmur with himself, selfnodding:",amused buck mulligan mused in pleasant murmur with himself selfnodding
--A pleased bottom.,a pleased bottom
The turnstile.,the turnstile
Is that?... Blueribboned hat... Idly writing... What? Looked?...,is that blueribboned hat idly writing what looked
The curving balustrade: smoothsliding Mincius.,the curving balustrade smoothsliding mincius
"Puck Mulligan, panamahelmeted, went step by step, iambing, trolling:",puck mulligan panamahelmeted went step by step iambing trolling
"_John Eglinton, my jo, John, Why won't you wed a wife?_",john eglinton my jo john why wont you wed a wife
He spluttered to the air:,he spluttered to the air
"--O, the chinless Chinaman! Chin Chon Eg Lin Ton. We went over to their playbox, Haines and I, the plumbers' hall. Our players are creating a new art for Europe like the Greeks or M. Maeterlinck. Abbey Theatre! I smell the pubic sweat of monks.",o the chinless chinaman chin chon eg lin ton we went over to their playbox haines and i the plumbers hall our players are creating a new art for europe like the greeks or m maeterlinck abbey theatre i smell the pubic sweat of monks
He spat blank.,he spat blank
Forgot: any more than he forgot the whipping lousy Lucy gave him. And left the _femme de trente ans._ And why no other children born? And his first child a girl?,forgot any more than he forgot the whipping lousy lucy gave him and left the femme de trente ans and why no other children born and his first child a girl
Afterwit. Go back.,afterwit go back
"The dour recluse still there (he has his cake) and the douce youngling, minion of pleasure, Phedo's toyable fair hair.",the dour recluse still there he has his cake and the douce youngling minion of pleasure phedos toyable fair hair
Eh... I just eh... wanted... I forgot... he...,eh i just eh wanted i forgot he
--Longworth and M'Curdy Atkinson were there...,longworth and mcurdy atkinson were there
"Puck Mulligan footed featly, trilling:",puck mulligan footed featly trilling
"     _I hardly hear the purlieu cry      Or a tommy talk as I pass one by      Before my thoughts begin to run      On F. M'Curdy Atkinson,      The same that had the wooden leg      And that filibustering filibeg      That never dared to slake his drouth,      Magee that had the chinless mouth.      Being afraid to marry on earth      They masturbated for all they were worth._", i hardly hear the purlieu cry or a tommy talk as i pass one by before my thoughts begin to run on f mcurdy atkinson the same that had the wooden leg and that filibustering filibeg that never dared to slake his drouth magee that had the chinless mouth being afraid to marry on earth they masturbated for all they were worth
 Jest on. Know thyself., jest on know thyself
